sistema,processo,protocolo,codigoAssuntoObra,situacaoComuniqueSe,unidade,codigoComuniquese,dtEmissaoComuniquese,dtPublicacaoComuniquese,dt_inclusao,responsavel
AprovaDigital,1020.2022/0009295-3,13224-22-SP-ALV,62727be5dff51a0009075788,NULL,SMUL/RESID/DRGP,NULL,2022-10-06,2022-10-06,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009295-3,13224-22-SP-ALV,62727be5dff51a0009075788,NULL,SMUL/RESID/DRGP,NULL,2023-03-09,2023-03-09,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009295-3,13224-22-SP-ALV,62727be5dff51a0009075788,NULL,SMUL/RESID/DRGP,NULL,2023-06-20,2023-06-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009297-0,13612-22-SP-ALV,627edb13d903a90009af48b2,NULL,SMUL/RESID/DRPM,NULL,2022-07-07,2022-07-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009298-8,13616-22-SP-ALV,627fced77ac7da000992469d,NULL,SMUL/PARHIS/DPS,NULL,2022-07-08,2022-07-08,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009298-8,13616-22-SP-ALV,627fced77ac7da000992469d,NULL,SMUL/PARHIS/DPS,NULL,2022-08-08,2022-08-08,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009298-8,13616-22-SP-ALV,627fced77ac7da000992469d,NULL,SMUL/PARHIS/DPS,NULL,2022-09-13,2022-09-13,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009299-6,13651-22-SP-REF,62828e977fc9350009019de5,NULL,SMUL/COMIN / DCIGP,NULL,2022-07-26,2022-07-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009300-3,13732-22-SP-CER,6284f67a8551a7000904e567,NULL,SMUL/CONTRU/DACESS,NULL,2022-09-27,2022-09-27,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009300-3,13732-22-SP-CER,6284f67a8551a7000904e567,NULL,SMUL/CONTRU/DACESS,NULL,2022-12-08,2022-12-08,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009300-3,13732-22-SP-CER,6284f67a8551a7000904e567,NULL,SMUL/CONTRU/DACESS,NULL,2023-06-12,2023-06-12,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009301-1,13739-22-SP-ALV,62850198db5268000922fa27,NULL,SMUL/RESID/DRGP,NULL,2022-05-31,2022-05-31,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009302-0,12003-22-SP-CER,623a24634568cc0009c90bd4,NULL,SMUL/CONTRU/DSUS,NULL,2022-07-21,2022-07-21,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009302-0,12003-22-SP-CER,623a24634568cc0009c90bd4,NULL,SMUL/CONTRU/DSUS,NULL,2022-08-30,2022-08-30,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009302-0,12003-22-SP-CER,623a24634568cc0009c90bd4,NULL,SMUL/CONTRU/DSUS,NULL,2023-07-21,2023-07-21,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009303-8,13747-22-SP-ALV,62851d1e92937f000958e9fa,NULL,SMUL/RESID/DRGP,NULL,2022-06-14,2022-06-14,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009305-4,13722-22-SP-CER,6284116379325900091f0d8b,NULL,SMUL/CONTRU/DINS,NULL,2022-10-24,2022-10-24,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009308-9,13578-22-SP-TAX,627e536948759300095f5941,NULL,SMUL/CONTRU/DLR,NULL,2022-07-14,2022-07-14,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009309-7,13778-22-SP-ALV,62854eae97bc1e00091809dd,NULL,SMUL/RESID/DRGP,NULL,2023-05-15,2023-05-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009309-7,13778-22-SP-ALV,62854eae97bc1e00091809dd,NULL,SMUL/RESID/DRGP,NULL,2023-06-16,2023-06-16,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009309-7,13778-22-SP-ALV,62854eae97bc1e00091809dd,NULL,SMUL/RESID/DRGP,NULL,2023-07-19,2023-07-19,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009311-9,13809-22-SP-ALV,62867ec5f158300009141a92,NULL,SMUL/RESID/DRPM,NULL,2022-06-23,2022-06-23,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009314-3,13762-22-SP-ALV,6285373dd0ae5b0009f5c99a,NULL,SMUL/RESID/DRGP,NULL,2022-06-09,2022-06-09,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009314-3,13762-22-SP-ALV,6285373dd0ae5b0009f5c99a,NULL,SMUL/RESID/DRGP,NULL,2022-12-12,2022-12-12,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009319-4,13937-22-SP-ALV,628beed08c1aa800092cc98b,NULL,SMUL/PARHIS,NULL,2022-08-26,2022-08-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009325-9,13499-22-SP-ALV,627bf423f503120009bc1b14,NULL,SMUL/PARHIS/DHMP,NULL,2022-12-20,2022-12-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009325-9,13499-22-SP-ALV,627bf423f503120009bc1b14,NULL,SMUL/PARHIS/DHMP,NULL,2023-02-28,2023-02-28,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009325-9,13499-22-SP-ALV,627bf423f503120009bc1b14,NULL,SMUL/PARHIS/DHMP,NULL,2023-04-04,2023-04-04,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009362-3,13125-22-SP-CDT,626fcff8f77a750009cf3306,NULL,SMUL/CONTRU/DINS,NULL,2022-10-21,2022-10-21,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009362-3,13125-22-SP-CDT,626fcff8f77a750009cf3306,NULL,SMUL/CONTRU/DINS,NULL,2022-11-21,2022-11-21,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009362-3,13125-22-SP-CDT,626fcff8f77a750009cf3306,NULL,SMUL/CONTRU/DINS,NULL,2023-01-04,2023-01-04,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009362-3,13125-22-SP-CDT,626fcff8f77a750009cf3306,NULL,SMUL/CONTRU/DINS,NULL,2023-02-03,2023-02-03,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009362-3,13125-22-SP-CDT,626fcff8f77a750009cf3306,NULL,SMUL/CONTRU/DINS,NULL,2023-03-13,2023-03-13,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009362-3,13125-22-SP-CDT,626fcff8f77a750009cf3306,NULL,SMUL/CONTRU/DINS,NULL,2023-08-10,2023-08-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009367-4,13623-22-SP-ALV,6282357d8220ad0009629f36,NULL,SMUL/SERVIN/DSIGP,NULL,2023-05-26,2023-05-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009368-2,13602-22-SP-ALV,627ea55f0d01a3000941eb00,NULL,SMUL/COMIN/DCIMP,NULL,2023-05-02,2023-05-02,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009368-2,13602-22-SP-ALV,627ea55f0d01a3000941eb00,NULL,SMUL/COMIN/DCIMP,NULL,2023-08-04,2023-08-04,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009369-0,13592-22-SP-ALV,627e7884c7483e000995ebba,NULL,SMUL/RESID/DRGP,NULL,2022-06-06,2022-06-06,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009370-4,11730-22-SP-CER,62309fbaddd99400095394f6,NULL,SMUL/CONTRU/DSUS,NULL,2022-10-07,2022-10-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009370-4,11730-22-SP-CER,62309fbaddd99400095394f6,NULL,SMUL/CONTRU/DSUS,NULL,2022-12-05,2022-12-05,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009371-2,13514-22-SP-ALV,627c141675243b000997a3c7,NULL,SMUL/RESID/DRGP,NULL,2022-06-08,2022-06-08,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009371-2,13514-22-SP-ALV,627c141675243b000997a3c7,NULL,SMUL/RESID/DRGP,NULL,2022-10-24,2022-10-24,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009371-2,13514-22-SP-ALV,627c141675243b000997a3c7,NULL,SMUL/RESID,NULL,2023-01-24,2023-01-24,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009373-9,13789-22-SP-AUT,628634aed350af000930e0c4,NULL,SMUL/PARHIS/DHMP,NULL,2023-05-04,2023-05-04,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009374-7,13777-22-SP-CER,62854dc02fe9fe00094269a0,NULL,SMUL/CONTRU/DINS,NULL,2022-10-04,2022-10-04,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009376-3,13763-22-SP-ALV,6285385cf955190009432470,NULL,SMUL/RESID/DRGP,NULL,2023-05-15,2023-05-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009376-3,13763-22-SP-ALV,6285385cf955190009432470,NULL,SMUL/RESID/DRGP,NULL,2023-06-16,2023-06-16,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009376-3,13763-22-SP-ALV,6285385cf955190009432470,NULL,SMUL/RESID/DRGP,NULL,2023-07-19,2023-07-19,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009383-6,13098-22-SP-CER,626c2a2d0046b700098251f3,NULL,SMUL/CONTRU/DSUS,NULL,2022-09-28,2022-09-28,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009384-4,13800-22-SP-REF,6286526bf3ed460009959f51,NULL,SMUL/RESID/DRGP,NULL,2022-06-01,2022-06-01,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009386-0,13583-22-SP-ALV,627e6a7f6c85830009375410,NULL,SMUL/RESID/DRGP,NULL,2022-06-09,2022-06-09,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009386-0,13583-22-SP-ALV,627e6a7f6c85830009375410,NULL,SMUL/RESID/DRGP,NULL,2022-07-25,2022-07-25,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009386-0,13583-22-SP-ALV,627e6a7f6c85830009375410,NULL,SMUL/RESID/DRGP,NULL,2022-08-17,2022-08-17,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009388-7,13772-22-SP-ALV,62854875a934b10009086332,NULL,SMUL/PARHIS/DPS,NULL,2022-07-18,2022-07-18,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009392-5,13806-22-SP-CER,6286744974353100093f2360,NULL,SMUL/CONTRU/DSUS,NULL,2022-09-30,2022-09-30,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009392-5,13806-22-SP-CER,6286744974353100093f2360,NULL,SMUL/CONTRU/DSUS,NULL,2022-10-31,2022-10-31,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009396-8,13825-22-SP-ALV,6286a50c5d58eb0009033415,NULL,SMUL/RESID/DRPM,NULL,2022-07-07,2022-07-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009397-6,13805-22-SP-ALV,628671d0cda27800095ec560,NULL,SMUL/RESID/DRPM,NULL,2023-02-28,2023-02-28,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009398-4,13814-22-SP-TAX,6286879fc0279b00091512f7,NULL,SMUL/SERVIN,NULL,2022-06-03,2022-06-03,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009400-0,13549-22-SP-CDT,627d53ee1e1e2c00094cd045,NULL,SMUL/CONTRU/DSUS,NULL,2022-10-11,2022-10-11,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009400-0,13549-22-SP-CDT,627d53ee1e1e2c00094cd045,NULL,SMUL/CONTRU/DSUS,NULL,2022-12-05,2022-12-05,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009401-8,10290-22-SP-DLR,61ec0c50c114750009f9757b,NULL,SMUL/CONTRU/DLR,NULL,2023-01-04,2023-01-04,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009408-5,11914-22-SP-CER,6236559addfbe400092adee7,NULL,SMUL/CONTRU/DACESS,NULL,2023-08-18,2023-08-18,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009450-6,13290-22-SP-ALV,62742b6e3d3df1000a2f1b5d,NULL,SMUL/PARHIS/DPS,NULL,2022-07-19,2022-07-19,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009450-6,13290-22-SP-ALV,62742b6e3d3df1000a2f1b5d,NULL,SMUL/PARHIS/DPS,NULL,2022-09-30,2022-09-30,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009450-6,13290-22-SP-ALV,62742b6e3d3df1000a2f1b5d,NULL,SMUL/RESID/DRPM,NULL,2023-01-10,2023-01-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009450-6,13290-22-SP-ALV,62742b6e3d3df1000a2f1b5d,NULL,SMUL/PARHIS/DPS,NULL,2023-05-29,2023-05-29,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009450-6,13290-22-SP-ALV,62742b6e3d3df1000a2f1b5d,NULL,SMUL/PARHIS/DPS,NULL,2023-07-03,2023-07-03,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009451-4,13548-22-SP-CDT,627d53de1e1e2c00094cd041,NULL,SMUL/CONTRU/DSUS,NULL,2022-07-20,2022-07-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009452-2,13680-22-SP-REF,62839bfed45d300009c6d264,NULL,SMUL/RESID/DRGP,NULL,2023-05-15,2023-05-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009453-0,13740-22-SP-TAX,6285021250195700093b1fe7,NULL,SMUL/SERVIN,NULL,2022-06-15,2022-06-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009456-5,13756-22-SP-REF,628530a6f4292e0009ea1810,NULL,SMUL/COMIN / DCIGP,NULL,2022-07-13,2022-07-13,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009456-5,13756-22-SP-REF,628530a6f4292e0009ea1810,NULL,SMUL/COMIN / DCIGP,NULL,2022-10-20,2022-10-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009457-3,13604-22-SP-ALV,627ead6c4477f200094e8937,NULL,SMUL/SERVIN/DSIMP,NULL,2022-08-26,2022-08-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009457-3,13604-22-SP-ALV,627ead6c4477f200094e8937,NULL,SMUL/SERVIN/DSIMP,NULL,2023-01-10,2023-01-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009458-1,13719-22-SP-ALV,628402e035e81a000983d43f,NULL,SMUL/RESID/DRGP,NULL,2022-06-20,2022-06-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009459-0,13751-22-SP-CER,6285225d3d14840009f541f0,NULL,SMUL/CONTRU/DSUS,NULL,2022-10-05,2022-10-05,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009460-3,13804-22-SP-ALV,62867125f82af60009badf95,NULL,SMUL/RESID/DRGP,NULL,2022-09-15,2022-09-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009460-3,13804-22-SP-ALV,62867125f82af60009badf95,NULL,SMUL/RESID/DRGP,NULL,2022-11-07,2022-11-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009460-3,13804-22-SP-ALV,62867125f82af60009badf95,NULL,SMUL/RESID/DRGP,NULL,2023-02-28,2023-02-28,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009461-1,13783-22-SP-ALV,62855ce2dda8e100092723ef,NULL,SMUL/RESID/DRGP,NULL,2022-09-13,2022-09-13,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009461-1,13783-22-SP-ALV,62855ce2dda8e100092723ef,NULL,SMUL/RESID/DRGP,NULL,2022-10-18,2022-10-18,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009461-1,13783-22-SP-ALV,62855ce2dda8e100092723ef,NULL,SMUL/RESID/DRGP,NULL,2022-11-28,2022-11-28,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009462-0,13799-22-SP-ALV,628650989fb9f40009b40a26,NULL,SMUL/COMIN / DCIGP,NULL,2022-08-16,2022-08-16,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009463-8,13841-22-SP-ALV,6287acaab75e41000997c56f,NULL,SMUL/SERVIN/DSIMP,NULL,2023-01-10,2023-01-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009463-8,13841-22-SP-ALV,6287acaab75e41000997c56f,NULL,SMUL/SERVIN/DSIMP,NULL,2023-02-09,2023-02-09,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009465-4,13881-22-SP-ALV,628917f837c6e2000981c6fa,NULL,SMUL/COMIN / DCIGP,NULL,2022-08-15,2022-08-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009465-4,13881-22-SP-ALV,628917f837c6e2000981c6fa,NULL,SMUL/COMIN / DCIGP,NULL,2022-10-20,2022-10-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009467-0,13879-22-SP-ALV,6288cbd32aa7c80009b533f4,NULL,SMUL/RESID/DRGP,NULL,2022-12-26,2022-12-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009467-0,13879-22-SP-ALV,6288cbd32aa7c80009b533f4,NULL,SMUL/RESID/DRGP,NULL,2023-03-06,2023-03-06,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009475-1,13849-22-SP-CER,6287c329c959740009d082f6,NULL,SMUL/CONTRU/DACESS,NULL,2023-03-27,2023-03-27,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009475-1,13849-22-SP-CER,6287c329c959740009d082f6,NULL,SMUL/CONTRU/DACESS,NULL,2023-04-27,2023-04-27,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009479-4,14064-22-SP-ALV,628e8e3d2c13c100095ea49a,NULL,SMUL/PARHIS/DHIS,NULL,2023-05-11,2023-05-11,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009481-6,13947-22-SP-CCE,628bfa8aeb232000092f0824,NULL,SMUL/PARHIS/DHIS,NULL,2022-08-10,2022-08-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009482-4,14072-22-SP-ALV,628f6986e84309000929081f,NULL,SMUL/PARHIS/DHMP,NULL,2023-04-12,2023-04-12,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009482-4,14072-22-SP-ALV,628f6986e84309000929081f,NULL,SMUL/PARHIS/DHMP,NULL,2023-06-22,2023-06-22,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009484-0,13838-22-SP-ALV,6287a7280ea25a0009c08590,NULL,SMUL/PARHIS/DHIS,NULL,2022-07-22,2022-07-22,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009485-9,14103-22-SP-ALV,628fb6a65f70b300092ad7bd,NULL,SMUL/PARHIS/DHMP,NULL,2022-07-21,2022-07-21,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009515-4,13895-22-SP-ALV,628b8e59bd7faf0009fed0ce,NULL,SMUL/PARHIS/DHMP,NULL,2023-05-19,2023-05-19,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009515-4,13895-22-SP-ALV,628b8e59bd7faf0009fed0ce,NULL,SMUL/PARHIS/DHMP,NULL,2023-06-23,2023-06-23,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009516-2,12405-22-SP-CDT,624c5d82ec3cac0009150229,NULL,SMUL/CONTRU/DINS,NULL,2022-11-10,2022-11-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009517-0,13768-22-SP-ALV,62854690a3428b0009dc92f9,NULL,SMUL/RESID/DRGP,NULL,2022-06-08,2022-06-08,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009521-9,13945-22-SP-TAX,628bf7078c1aa800092cc997,NULL,SMUL/CONTRU/DACESS,NULL,2022-05-31,2022-05-31,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009521-9,13945-22-SP-TAX,628bf7078c1aa800092cc997,NULL,SMUL/CONTRU/DACESS,NULL,2022-06-09,2022-06-09,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009522-7,13892-22-SP-ALV,628b87e23a0a9d000949d3bb,NULL,SMUL/RESID/DRGP,NULL,2022-06-30,2022-06-30,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009522-7,13892-22-SP-ALV,628b87e23a0a9d000949d3bb,NULL,SMUL/RESID/DRGP,NULL,2022-09-20,2022-09-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009522-7,13892-22-SP-ALV,628b87e23a0a9d000949d3bb,NULL,SMUL/RESID/DRGP,NULL,2023-01-18,2023-01-18,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009522-7,13892-22-SP-ALV,628b87e23a0a9d000949d3bb,NULL,SMUL/RESID/DRPM,NULL,2023-04-28,2023-04-28,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009522-7,13892-22-SP-ALV,628b87e23a0a9d000949d3bb,NULL,SMUL/RESID/DRGP,NULL,2023-07-07,2023-07-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009525-1,13951-22-SP-ALV,628c063fab1e4800095c1b19,NULL,SMUL/RESID/DRGP,NULL,2022-06-27,2022-06-27,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009527-8,13935-22-SP-ALV,628bed525e8d740009fe9609,NULL,SMUL/RESID/DRGP,NULL,2022-06-22,2022-06-22,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009528-6,13620-22-SP-REF,62802aae70f24b0009c6d9e4,NULL,SMUL/COMIN / DCIGP,NULL,2022-08-01,2022-08-01,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009528-6,13620-22-SP-REF,62802aae70f24b0009c6d9e4,NULL,SMUL/COMIN / DCIGP,NULL,2022-10-19,2022-10-19,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009528-6,13620-22-SP-REF,62802aae70f24b0009c6d9e4,NULL,SMUL/COMIN / DCIGP,NULL,2023-06-14,2023-06-14,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009531-6,12907-22-SP-REF,6266be190d1dfb0009417fa5,NULL,SMUL/COMIN / DCIGP,NULL,2022-08-19,2022-08-19,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009531-6,12907-22-SP-REF,6266be190d1dfb0009417fa5,NULL,SMUL/COMIN / DCIGP,NULL,2022-10-20,2022-10-20,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009532-4,12287-22-SP-ALV,6245ee2f0b0fa90009788577,NULL,SMUL/PARHIS/DHMP,NULL,2022-06-22,2022-06-22,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009536-7,14141-22-SP-ALV,6290dc1aed8eb100092ceaad,NULL,SMUL/PARHIS,NULL,2023-05-15,2023-05-15,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009537-5,14170-22-SP-ALV,6291135f1297c100096d4c21,NULL,SMUL/PARHIS/DHMP,NULL,2022-08-01,2022-08-01,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009539-1,14180-22-SP-ALV,6291216a4bfe0e000977b0df,NULL,SMUL/PARHIS/DHIS,NULL,2022-07-25,2022-07-25,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009539-1,14180-22-SP-ALV,6291216a4bfe0e000977b0df,NULL,SMUL/PARHIS/DHIS,NULL,2022-09-08,2022-09-08,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009577-4,12965-22-SP-CER,62681a724e52f900094fbbb7,NULL,SMUL/CONTRU/DACESS,NULL,2023-01-31,2023-01-31,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009577-4,12965-22-SP-CER,62681a724e52f900094fbbb7,NULL,SMUL/CONTRU/DACESS,NULL,2023-06-26,2023-06-26,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009578-2,12961-22-SP-CER,62680f2b894f05000924de86,NULL,SMUL/CONTRU/DACESS,NULL,2023-01-30,2023-01-30,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009578-2,12961-22-SP-CER,62680f2b894f05000924de86,NULL,SMUL/CONTRU/DACESS,NULL,2023-04-10,2023-04-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009578-2,12961-22-SP-CER,62680f2b894f05000924de86,NULL,SMUL/CONTRU/DACESS,NULL,2023-07-06,2023-07-06,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009581-2,13665-22-SP-ALV,6282ad38b641720009fa40f7,NULL,SMUL/RESID/DRGP,NULL,2022-07-07,2022-07-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009582-0,13725-22-SP-ALV,62845651bc0eb30009a370a0,NULL,SMUL/COMIN/DCIMP,NULL,2022-09-16,2022-09-16,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009582-0,13725-22-SP-ALV,62845651bc0eb30009a370a0,NULL,SMUL/COMIN/DCIMP,NULL,2022-10-18,2022-10-18,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009583-9,13815-22-SP-CDT,62868f58797b7b0009f57d11,NULL,SMUL/CONTRU/DINS,NULL,2022-10-27,2022-10-27,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009583-9,13815-22-SP-CDT,62868f58797b7b0009f57d11,NULL,SMUL/CONTRU/DINS,NULL,2022-11-28,2022-11-28,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009583-9,13815-22-SP-CDT,62868f58797b7b0009f57d11,NULL,SMUL/CONTRU/DINS,NULL,2023-01-09,2023-01-09,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009583-9,13815-22-SP-CDT,62868f58797b7b0009f57d11,NULL,SMUL/CONTRU/DINS,NULL,2023-02-08,2023-02-08,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009583-9,13815-22-SP-CDT,62868f58797b7b0009f57d11,NULL,SMUL/CONTRU/DINS,NULL,2023-03-10,2023-03-10,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009584-7,13429-22-SP-CER,6279c38a7831cc000982e5ee,NULL,SMUL/CONTRU/DSUS,NULL,2022-07-19,2022-07-19,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009584-7,13429-22-SP-CER,6279c38a7831cc000982e5ee,NULL,SMUL/CONTRU/DSUS,NULL,2022-08-31,2022-08-31,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009584-7,13429-22-SP-CER,6279c38a7831cc000982e5ee,NULL,SMUL/CONTRU/DSUS,NULL,2023-07-07,2023-07-07,2023-09-05 19:09:00,NULL
AprovaDigital,1020.2022/0009587-1,13785-22-SP-ALV,628627f05ecdbc000986b8f0,NULL,SMUL/RESID/DRPM,NULL,2023-03-08,2023-03-08,2023-09-05 19:09:00,NULL
