dt_abertura,n_processos,n_protocolo,assunto,aditivo,tipo_requerimento,competencia,unidade,status
2015-04-24 18:07:34,2015-0.105.694-4,13832-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-24 18:09:28,2015-0.105.698-7,13614-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-27 18:03:18,2015-0.107.145-5,14804-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-27 18:03:18,2015-0.107.145-5,29467-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-04-27 18:03:49,2015-0.107.146-3,14112-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-27 18:06:25,2015-0.107.153-6,13816-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-27 18:08:40,2015-0.107.161-7,14231-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-27 18:08:40,2015-0.107.161-7,20209-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-04-28 18:01:57,2015-0.108.705-0,29550-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-04-28 18:01:57,2015-0.108.705-0,14192-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-28 18:01:57,2015-0.108.705-0,34278-15,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-04-28 18:02:45,2015-0.108.709-2,13286-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-28 18:03:56,2015-0.108.714-9,14204-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-28 18:09:42,2015-0.108.726-2,13367-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-28 18:09:58,2015-0.108.727-0,13585-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-28 18:16:04,2015-0.108.736-0,14380-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-28 18:16:04,2015-0.108.736-0,19287-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-04-29 18:01:37,2015-0.110.495-7,14230-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-29 18:05:20,2015-0.110.514-7,13406-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-29 18:07:49,2015-0.110.521-0,13537-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-29 18:08:11,2015-0.110.520-1,14087-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:32:53,2015-0.112.312-9,20206-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:32:53,2015-0.112.312-9,15009-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:42:42,2015-0.112.279-3,22572-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:42:42,2015-0.112.279-3,14824-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:43:20,2015-0.112.284-0,14805-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:43:20,2015-0.112.284-0,43265-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:43:40,2015-0.112.273-4,26403-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:43:40,2015-0.112.273-4,13871-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:53:09,2015-0.112.317-0,19188-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:53:09,2015-0.112.317-0,14945-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:53:09,2015-0.112.317-0,24980-15,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-04-30 18:56:15,2015-0.112.302-1,14880-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:05:07,2015-0.112.913-5,19693-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:05:07,2015-0.112.913-5,16137-16,Alvará de Licença para Residências Unifamiliares,Inicial,3º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:05:07,2015-0.112.913-5,13971-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:05:07,2015-0.112.913-5,8549-16,Alvará de Licença para Residências Unifamiliares,Inicial,2º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:05:07,2015-0.112.913-5,30417-15,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:06:25,2015-0.112.918-6,19356-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:06:25,2015-0.112.918-6,14936-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:06:25,2015-0.112.918-6,8451-16,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:07:37,2015-0.112.925-9,18770-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:07:37,2015-0.112.925-9,9389-16,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:07:37,2015-0.112.925-9,14503-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:09:10,2015-0.112.933-0,14520-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:09:10,2015-0.112.933-0,18660-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:10:57,2015-0.112.940-2,22134-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-04 12:10:57,2015-0.112.940-2,14307-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:31:01,2015-0.115.622-1,19066-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:31:01,2015-0.115.622-1,13345-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:32:00,2015-0.115.623-0,14848-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:33:18,2015-0.115.626-4,14496-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:36:20,2015-0.115.634-5,15257-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:36:48,2015-0.115.635-3,14504-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:37:45,2015-0.115.637-0,15223-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:38:03,2015-0.115.638-8,4202-16,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:38:03,2015-0.115.638-8,15139-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:38:06,2015-0.115.639-6,15054-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:38:48,2015-0.115.642-6,17276-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:38:48,2015-0.115.642-6,14743-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:38:56,2015-0.115.643-4,21942-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:38:56,2015-0.115.643-4,15163-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-05 19:39:34,2015-0.115.647-7,15098-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-06 18:02:05,2015-0.116.981-1,18468-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-06 18:02:05,2015-0.116.981-1,14395-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-06 18:04:58,2015-0.116.994-3,15231-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-06 18:08:21,2015-0.117.003-8,15314-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:28:21,2015-0.122.507-0,15918-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:35:55,2015-0.122.568-1,7113-16,Alvará de Licença para Residências Unifamiliares,Inicial,2º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:35:55,2015-0.122.568-1,29435-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:35:55,2015-0.122.568-1,1975-17,Alvará de Licença para Residências Unifamiliares,Inicial,3º Recurso,SMUL,CAEPP-DERPP,Em Análise
2015-05-12 14:35:55,2015-0.122.568-1,33744-15,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:35:55,2015-0.122.568-1,16154-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:41:35,2015-0.122.592-4,21325-15,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:41:35,2015-0.122.592-4,1540-17,Alvará de Licença para Residências Unifamiliares,Inicial,3º Recurso,SMUL,CAEPP-DERPP,Em Análise
2015-05-12 14:41:35,2015-0.122.592-4,18482-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:41:35,2015-0.122.592-4,38800-15,Alvará de Licença para Residências Unifamiliares,Inicial,2º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:41:35,2015-0.122.592-4,16083-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:45:03,2015-0.122.637-8,21221-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:45:03,2015-0.122.637-8,15690-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 14:45:03,2015-0.122.637-8,23580-15,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:04:05,2015-0.122.554-1,22207-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:04:05,2015-0.122.554-1,15533-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:05:48,2015-0.122.770-6,15560-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:27:14,2015-0.122.655-6,21370-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:27:14,2015-0.122.655-6,27776-15,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:27:14,2015-0.122.655-6,16018-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:28:30,2015-0.122.574-6,23762-15,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:28:30,2015-0.122.574-6,20831-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:28:30,2015-0.122.574-6,16164-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:29:39,2015-0.122.703-0,15753-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:30:14,2015-0.122.702-1,14401-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:30:35,2015-0.122.715-3,22329-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:30:35,2015-0.122.715-3,15788-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:30:36,2015-0.122.900-8,15810-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:32:06,2015-0.122.532-0,16094-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:33:59,2015-0.122.631-9,32149-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:33:59,2015-0.122.631-9,15922-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:38:24,2015-0.122.564-9,15764-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-12 15:46:41,2015-0.122.969-5,15611-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-13 18:01:19,2015-0.124.657-3,16101-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-13 18:01:50,2015-0.124.660-3,22408-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-13 18:01:50,2015-0.124.660-3,15775-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-13 18:03:00,2015-0.124.666-2,14456-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-13 18:05:22,2015-0.124.675-1,16178-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:01:34,2015-0.126.134-3,16444-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:03:04,2015-0.126.148-3,16553-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:03:04,2015-0.126.148-3,37823-15,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:03:04,2015-0.126.148-3,18659-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:03:04,2015-0.126.149-1,18540-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:03:04,2015-0.126.149-1,16432-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:03:43,2015-0.126.152-1,15750-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:04:22,2015-0.126.157-2,15225-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:05:04,2015-0.126.162-9,21460-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:05:04,2015-0.126.162-9,15591-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:05:27,2015-0.126.164-5,25818-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:05:27,2015-0.126.164-5,6484-16,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-14 18:05:27,2015-0.126.164-5,13483-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-15 18:02:58,2015-0.127.466-6,10216-16,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-15 18:02:58,2015-0.127.466-6,16198-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-15 18:02:58,2015-0.127.466-6,20458-16,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-18 18:01:34,2015-0.128.983-3,15744-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-18 18:01:34,2015-0.128.983-3,18788-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-18 18:02:24,2015-0.128.988-4,35358-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
2015-05-18 18:02:24,2015-0.128.988-4,16518-15,Alvará de Licença para Residências Unifamiliares,Inicial,Inicial,SMUL,CAEPP-DERPP,Indeferido
2015-05-18 18:02:24,2015-0.128.988-4,6846-16,Alvará de Licença para Residências Unifamiliares,Inicial,1º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-18 18:02:24,2015-0.128.988-4,39529-16,Alvará de Licença para Residências Unifamiliares,Inicial,2º Recurso,SMUL,CAEPP-DERPP,Indeferido
2015-05-18 18:02:43,2015-0.128.990-6,21893-15,Alvará de Licença para Residências Unifamiliares,Inicial,Reconsideração,SMUL,CAEPP-DERPP,Indeferido
